unit_id,cycle,sensor_2,sensor_3,sensor_4,sensor_7,sensor_11,sensor_15,RUL
16,89,642.371,1589.772,1414.969,552.767,47.098,8.41,126
16,90,641.796,1581.572,1400.122,554.021,47.366,8.45,125
16,91,642.066,1590.012,1417.313,552.95,47.879,8.464,124
16,92,642.511,1589.12,1408.501,554.313,47.582,8.472,123
16,93,642.322,1590.917,1400.518,553.429,48.177,8.351,122
16,94,642.625,1588.688,1404.991,553.262,47.483,8.442,121
16,95,642.629,1585.693,1418.596,553.228,47.607,8.426,120
16,96,642.957,1590.619,1409.08,552.83,47.28,8.521,119
16,97,642.202,1590.291,1400.999,553.838,47.301,8.416,118
16,98,642.233,1585.554,1409.198,553.358,47.203,8.454,117
16,99,642.048,1590.386,1411.836,553.301,47.549,8.526,116
16,100,642.5,1584.078,1410.454,552.736,47.433,8.433,115
16,101,642.264,1586.897,1412.483,553.844,47.721,8.471,114
16,102,642.472,1578.51,1409.395,552.141,47.013,8.452,113
16,103,642.716,1586.18,1416.508,553.502,47.436,8.515,112
16,104,643.31,1590.078,1402.75,552.985,47.141,8.459,111
16,105,642.142,1586.755,1409.072,552.257,47.191,8.441,110
16,106,642.599,1586.14,1405.993,552.885,47.149,8.441,109
16,107,642.536,1586.918,1408.395,553.437,47.686,8.438,108
16,108,641.932,1593.291,1410.145,552.739,47.59,8.507,107
16,109,643.428,1589.251,1414.3,552.601,47.516,8.452,106
16,110,642.813,1594.738,1409.55,552.726,47.214,8.532,105
16,111,642.899,1590.131,1406.099,553.318,47.287,8.482,104
16,112,642.148,1586.947,1404.414,551.544,47.452,8.432,103
16,113,642.591,1588.436,1418.99,553.314,47.626,8.488,102
16,114,643.087,1590.292,1410.184,553.506,46.941,8.553,101
16,115,643.42,1589.389,1400.128,553.745,47.379,8.492,100
16,116,642.136,1597.472,1400.065,553.163,47.026,8.47,99
16,117,642.531,1593.162,1406.279,553.686,47.305,8.461,98
16,118,642.614,1590.642,1411.155,553.467,47.633,8.5,97
16,119,642.337,1590.261,1418.708,552.254,47.693,8.501,96
16,120,643.408,1591.657,1409.775,553.298,47.392,8.46,95
16,121,642.159,1594.748,1411.989,552.613,47.648,8.522,94
16,122,643.216,1585.136,1390.601,553.257,47.363,8.502,93
16,123,643.207,1593.349,1419.988,553.666,48.027,8.533,92
16,124,643.448,1588.779,1401.9,554.278,47.61,8.528,91
16,125,642.55,1592.845,1395.083,552.819,47.574,8.498,90
16,126,643.29,1584.661,1413.83,553.626,48.19,8.509,89
16,127,642.61,1583.999,1420.963,553.37,47.603,8.417,88
16,128,642.408,1591.66,1412.229,552.016,47.772,8.42,87
16,129,643.446,1590.017,1407.444,553.473,47.707,8.537,86
16,130,642.883,1589.787,1408.632,553.097,48.048,8.465,85
16,131,643.148,1585.759,1398.063,553.057,47.721,8.481,84
16,132,642.193,1590.547,1412.181,552.497,47.295,8.476,83
16,133,643.17,1591.045,1405.419,552.998,47.86,8.441,82
16,134,642.914,1594.787,1403.175,553.495,48.048,8.48,81
16,135,642.741,1593.61,1409.829,551.729,47.623,8.508,80
16,136,643.239,1586.005,1409.449,553.382,47.638,8.429,79
16,137,643.473,1588.721,1417.738,552.183,47.628,8.512,78
16,138,642.886,1584.896,1396.992,553.63,47.725,8.539,77
16,139,643.354,1592.066,1409.508,553.101,48.026,8.497,76
16,140,643.802,1583.731,1401.919,553.338,47.468,8.576,75
16,141,643.558,1596.13,1416.991,552.371,47.263,8.555,74
16,142,642.291,1596.17,1415.826,552.781,47.794,8.515,73
16,143,642.885,1595.585,1420.282,552.884,47.538,8.55,72
16,144,642.076,1591.709,1416.496,552.38,47.937,8.498,71
16,145,642.751,1593.838,1405.671,553.216,47.203,8.511,70
16,146,643.027,1587.878,1414.649,552.729,47.967,8.523,69
16,147,643.221,1591.256,1409.605,552.605,47.771,8.495,68
16,148,643.528,1590.514,1414.821,552.042,47.95,8.48,67
16,149,642.569,1596.777,1416.878,553.219,47.833,8.5,66
16,150,642.923,1593.361,1419.616,552.684,48.243,8.497,65
16,151,642.432,1583.411,1402.822,552.498,47.672,8.533,64
16,152,643.057,1593.723,1413.347,552.699,47.591,8.564,63
16,153,642.391,1591.608,1412.117,553.07,47.735,8.508,62
16,154,642.971,1596.029,1413.351,553.651,47.814,8.51,61
16,155,643.036,1592.766,1409.936,552.726,47.753,8.523,60
16,156,643.27,1592.171,1414.167,553.425,47.862,8.615,59
16,157,643.146,1594.452,1409.372,553.328,47.586,8.531,58
16,158,643.015,1592.478,1412.451,552.219,47.699,8.575,57
16,159,643.355,1585.568,1420.564,552.155,47.958,8.537,56
16,160,643.433,1598.191,1409.152,552.893,48.093,8.49,55
16,161,642.831,1589.683,1416.205,551.869,47.921,8.46,54
16,162,643.759,1592.942,1425.868,552.895,47.712,8.486,53
16,163,643.296,1590.82,1421.64,552.083,48.299,8.57,52
16,164,643.108,1598.187,1409.958,552.637,47.48,8.594,51
16,165,642.469,1585.289,1410.982,553.182,48.044,8.526,50
16,166,643.68,1590.644,1417.46,553.333,47.749,8.491,49
16,167,643.444,1594.122,1415.723,552.996,47.766,8.528,48
16,168,643.412,1592.366,1424.876,552.665,47.746,8.545,47
16,169,643.708,1594.369,1419.645,551.718,47.204,8.576,46
16,170,643.463,1591.242,1419.634,553.417,48.186,8.565,45
16,171,642.878,1588.357,1401.286,552.756,48.116,8.575,44
16,172,643.592,1590.824,1412.356,552.013,47.803,8.49,43
16,173,644.089,1586.287,1414.697,551.444,47.924,8.53,42
16,174,643.15,1587.821,1416.032,552.126,47.821,8.609,41
16,175,643.399,1593.741,1413.369,551.992,47.855,8.632,40
16,176,643.204,1593.112,1411.324,550.993,47.669,8.629,39
16,177,643.612,1598.286,1414.347,551.178,47.595,8.55,38
16,178,643.463,1591.738,1413.391,552.813,47.753,8.548,37
16,179,643.455,1590.363,1411.425,552.115,48.352,8.581,36
16,180,643.838,1588.748,1408.227,552.863,48.116,8.543,35
16,181,643.224,1586.096,1422.198,552.894,47.725,8.509,34
16,182,643.96,1589.442,1427.809,552.232,47.804,8.542,33
16,183,643.24,1596.572,1422.591,552.816,47.953,8.523,32
16,184,643.421,1590.423,1426.217,552.759,47.89,8.505,31
16,185,644.13,1592.73,1416.779,553.019,47.791,8.531,30
16,186,643.345,1586.976,1419.597,551.849,47.782,8.517,29
16,187,643.196,1588.945,1419.329,552.138,47.942,8.64,28
16,188,643.402,1594.779,1422.301,552.17,48.004,8.548,27
16,189,643.575,1590.072,1415.167,552.195,47.449,8.608,26
16,190,644.468,1593.158,1422.269,552.713,47.617,8.587,25
16,191,643.315,1601.699,1417.292,552.612,47.909,8.639,24
16,192,643.288,1597.256,1422.326,552.346,48.017,8.525,23
16,193,642.367,1596.952,1415.778,552.714,48.053,8.601,22
16,194,643.904,1582.855,1422.546,551.942,48.263,8.578,21
16,195,643.826,1591.685,1413.527,551.883,47.527,8.532,20
16,196,642.908,1587.083,1419.848,552.352,47.975,8.537,19
16,197,643.152,1591.625,1414.363,552.039,47.609,8.586,18
16,198,643.336,1594.459,1424.766,552.22,48.195,8.476,17
16,199,643.381,1597.427,1422.646,552.965,48.428,8.572,16
16,200,643.502,1589.241,1416.883,551.822,47.859,8.525,15
16,201,643.808,1599.922,1425.486,551.85,48.267,8.577,14
16,202,643.621,1592.784,1418.835,552.322,48.055,8.535,13
16,203,643.302,1594.481,1422.756,551.825,47.743,8.615,12
16,204,644.131,1585.369,1428.371,551.862,48.079,8.612,11
16,205,644.42,1597.391,1421.929,551.264,47.531,8.603,10
16,206,644.292,1590.182,1419.014,551.658,47.898,8.612,9
16,207,643.799,1592.586,1436.729,551.204,48.187,8.528,8
16,208,643.642,1594.159,1426.002,551.776,47.965,8.56,7
16,209,643.239,1596.155,1422.774,552.109,48.045,8.565,6
16,210,644.267,1597.775,1429.726,552.063,48.407,8.557,5
16,211,643.66,1598.53,1426.449,551.716,47.813,8.567,4
16,212,643.454,1600.71,1426.101,551.463,47.82,8.545,3
16,213,643.523,1593.208,1428.381,551.347,48.66,8.54,2
16,214,643.153,1600.691,1429.774,551.724,48.189,8.595,1
16,215,643.862,1588.814,1407.108,551.378,48.554,8.654,0
17,1,641.57,1586.116,1402.643,554.299,46.569,8.526,176
17,2,642.512,1584.219,1395.716,554.491,47.325,8.404,175
17,3,642.21,1584.569,1402.46,554.358,47.288,8.412,174
17,4,642.633,1578.642,1395.287,554.006,47.021,8.385,173
17,5,642.588,1584.447,1389.129,553.778,47.219,8.402,172
17,6,642.261,1586.954,1399.304,553.39,47.095,8.376,171
17,7,641.886,1587.835,1402.598,554.395,47.111,8.462,170
17,8,642.32,1585.535,1403.831,553.641,46.681,8.377,169
17,9,642.357,1585.424,1399.431,553.551,46.721,8.459,168
17,10,641.931,1583.403,1396.266,554.598,47.432,8.364,167
17,11,642.552,1584.559,1396.678,553.819,47.018,8.35,166
17,12,642.381,1584.276,1404.092,554.105,47.353,8.321,165
17,13,641.646,1587.457,1392.789,554.143,46.87,8.404,164
17,14,642.765,1588.299,1389.385,554.375,47.676,8.516,163
17,15,642.258,1579.764,1403.151,554.744,47.175,8.446,162
17,16,641.671,1586.734,1385.66,553.465,47.223,8.39,161
17,17,641.468,1583.269,1402.633,553.891,47.242,8.435,160
17,18,641.904,1590.729,1394.778,554.893,47.507,8.392,159
17,19,641.933,1586.143,1404.366,554.47,46.897,8.424,158
17,20,641.116,1584.633,1409.559,553.208,46.834,8.416,157
17,21,642.698,1586.669,1389.471,553.069,47.261,8.36,156
17,22,642.14,1586.178,1398.025,554.811,47.387,8.456,155
17,23,642.499,1584.821,1399.864,553.748,47.412,8.382,154
17,24,642.866,1582.466,1402.385,553.776,47.132,8.496,153
17,25,641.898,1584.259,1397.183,553.904,47.222,8.365,152
17,26,641.91,1587.945,1407.4,553.888,47.265,8.396,151
17,27,641.881,1581.858,1391.971,553.518,47.48,8.394,150
17,28,641.958,1584.104,1408.852,553.397,47.326,8.409,149
17,29,642.15,1586.574,1401.802,554.251,47.252,8.482,148
17,30,642.146,1578.814,1405.365,554.043,47.271,8.402,147
17,31,641.18,1577.872,1411.498,553.546,47.507,8.349,146
17,32,641.667,1588.406,1401.076,554.1,47.266,8.406,145
17,33,641.839,1580.949,1410.187,554.607,47.013,8.37,144
17,34,641.995,1587.119,1400.761,554.065,47.263,8.411,143
17,35,643.244,1583.691,1411.774,554.53,47.405,8.339,142
17,36,642.179,1583.767,1402.139,553.267,47.472,8.456,141
17,37,642.699,1584.331,1395.746,553.966,47.725,8.42,140
17,38,642.383,1584.956,1399.168,554.11,47.263,8.434,139
17,39,642.415,1587.321,1405.623,553.346,47.065,8.417,138
17,40,642.185,1583.878,1403.809,554.218,47.594,8.476,137
17,41,641.609,1581.351,1400.715,553.795,47.241,8.398,136
17,42,642.071,1587.974,1394.565,554.917,47.309,8.463,135
17,43,641.955,1588.375,1403.235,554.165,47.258,8.484,134
17,44,641.552,1589.913,1403.439,553.218,47.8,8.496,133
17,45,641.298,1586.861,1407.054,553.939,47.694,8.475,132
17,46,642.358,1595.301,1408.536,553.533,47.181,8.474,131
17,47,641.889,1584.593,1401.573,553.877,47.275,8.372,130
17,48,642.777,1584.653,1415.226,553.841,47.644,8.451,129
17,49,642.854,1588.592,1404.615,554.226,47.953,8.415,128
17,50,642.628,1586.33,1406.339,553.691,46.796,8.419,127
17,51,642.728,1583.331,1408.928,553.752,47.291,8.464,126
17,52,642.593,1588.115,1409.599,553.751,46.932,8.414,125
17,53,641.483,1589.104,1408.982,554.11,47.47,8.468,124
17,54,641.594,1586.086,1395.218,553.45,47.756,8.474,123
17,55,642.61,1585.832,1397.849,553.712,47.634,8.448,122
17,56,641.607,1587.02,1392.435,554.011,47.187,8.383,121
17,57,642.697,1588.882,1405.415,554.694,47.523,8.407,120
17,58,642.571,1585.544,1411.727,553.728,47.464,8.376,119
17,59,642.374,1586.507,1398.089,553.466,47.482,8.434,118
17,60,641.72,1585.683,1401.534,553.663,47.399,8.419,117
17,61,642.161,1587.09,1410.229,553.694,47.738,8.482,116
17,62,643.047,1592.34,1413.939,552.967,47.548,8.486,115
17,63,643.012,1583.828,1408.616,553.57,47.853,8.383,114
17,64,642.045,1579.714,1405.651,554.654,47.385,8.443,113
17,65,642.648,1586.538,1407.092,553.707,47.189,8.436,112
17,66,642.744,1590.764,1412.8,553.667,47.494,8.471,111
17,67,642.152,1584.553,1404.375,552.85,47.511,8.484,110
17,68,642.109,1588.884,1401.464,552.968,47.928,8.403,109
17,69,641.862,1588.049,1406.966,553.798,47.919,8.413,108
17,70,642.187,1593.674,1411.106,553.853,47.276,8.49,107
17,71,642.819,1588.045,1402.08,553.494,47.841,8.402,106
17,72,642.107,1584.824,1403.243,553.421,47.673,8.465,105
17,73,642.504,1588.492,1409.571,552.576,47.706,8.415,104
17,74,642.287,1588.795,1405.495,553.649,47.479,8.437,103
17,75,643.184,1590.315,1407.881,553.739,47.272,8.537,102
17,76,642.017,1587.985,1404.471,553.219,47.34,8.42,101
17,77,643.051,1582.764,1412.214,553.693,47.363,8.473,100
17,78,642.456,1583.229,1399.893,553.684,47.614,8.462,99
17,79,642.361,1586.922,1404.607,552.471,47.484,8.475,98
17,80,642.577,1594.811,1400.658,553.001,47.507,8.464,97
17,81,641.702,1590.197,1408.301,552.259,47.449,8.423,96
17,82,642.364,1582.486,1409.434,554.187,47.55,8.37,95
17,83,642.707,1587.111,1400.458,553.47,47.709,8.431,94
17,84,641.849,1579.896,1403.198,553.203,47.365,8.432,93
17,85,642.855,1589.846,1408.519,553.676,47.335,8.416,92
17,86,642.375,1585.683,1395.143,552.982,47.781,8.493,91
17,87,642.857,1588.628,1416.275,552.712,47.269,8.507,90
17,88,642.643,1585.47,1411.024,553.01,47.306,8.428,89
17,89,642.786,1589.032,1416.945,553.071,47.444,8.522,88
17,90,643.096,1588.843,1398.611,552.796,47.263,8.467,87
17,91,642.435,1594.729,1398.681,552.608,47.593,8.487,86
17,92,641.51,1581.431,1406.663,553.854,48.009,8.451,85
17,93,642.609,1585.08,1412.178,553.926,47.857,8.467,84
17,94,642.319,1588.516,1416.799,552.948,47.094,8.455,83
17,95,642.582,1581.254,1410.043,553.388,48.019,8.417,82
17,96,643.048,1592.462,1411.905,552.618,47.293,8.476,81
17,97,642.771,1586.414,1416.675,552.907,47.092,8.464,80
17,98,642.958,1590.076,1411.069,553.841,47.292,8.457,79
17,99,643.448,1580.895,1408.881,553.694,47.88,8.502,78
17,100,643.073,1584.658,1417.582,552.466,47.297,8.492,77
17,101,642.554,1589.706,1412.068,553.941,47.696,8.453,76
17,102,643.092,1585.61,1415.103,553.07,47.694,8.408,75
17,103,641.786,1582.99,1420.241,552.449,47.783,8.454,74
17,104,642.703,1588.875,1419.771,553.301,47.702,8.533,73
17,105,642.537,1593.385,1415.46,553.44,47.572,8.465,72
17,106,642.443,1585.942,1404.694,553.164,47.56,8.501,71
17,107,643.066,1584.991,1403.802,552.852,47.429,8.449,70
17,108,643.621,1583.156,1422.624,553.096,47.876,8.521,69
17,109,643.147,1595.997,1404.137,552.859,47.422,8.419,68
17,110,642.584,1596.9,1409.738,553.914,48.162,8.608,67
17,111,643.751,1598.902,1412.877,553.022,47.721,8.489,66
17,112,642.973,1592.539,1408.279,552.204,47.744,8.463,65
17,113,642.653,1589.02,1408.989,553.433,47.617,8.538,64
17,114,643.023,1589.298,1412.321,552.217,47.75,8.527,63
17,115,643.389,1584.305,1402.408,552.579,48.018,8.503,62
17,116,642.606,1583.963,1407.568,552.457,47.911,8.536,61
17,117,642.495,1592.85,1415.728,552.228,47.663,8.51,60
17,118,643.053,1583.057,1412.762,553.121,48.085,8.471,59
17,119,642.747,1589.126,1413.875,552.836,47.847,8.454,58
17,120,643.183,1587.055,1411.421,553.626,47.353,8.489,57
17,121,642.444,1590.699,1418.724,552.841,47.68,8.555,56
17,122,643.179,1593.428,1416.881,551.303,47.696,8.46,55
17,123,642.67,1596.112,1410.496,553.672,47.369,8.461,54
17,124,643.399,1588.912,1414.744,552.654,47.692,8.493,53
17,125,643.149,1592.908,1422.743,552.593,47.636,8.486,52
17,126,643.743,1593.167,1401.819,551.707,47.533,8.517,51
17,127,643.079,1592.529,1412.318,553.362,47.94,8.513,50
17,128,643.622,1583.939,1413.019,552.716,47.904,8.442,49
17,129,643.003,1592.202,1416.551,553.224,47.95,8.51,48
17,130,643.437,1589.86,1414.728,553.013,47.755,8.528,47
17,131,643.579,1593.579,1421.409,553.763,47.949,8.496,46
17,132,643.39,1592.671,1417.85,553.331,47.359,8.576,45
17,133,644.005,1593.134,1417.883,552.446,47.788,8.545,44
17,134,643.471,1593.811,1418.252,553.0,47.99,8.478,43
17,135,643.574,1598.429,1414.494,553.284,47.57,8.519,42
17,136,642.924,1596.579,1424.66,552.469,48.099,8.587,41
17,137,643.211,1591.648,1419.383,552.081,47.84,8.608,40
17,138,643.014,1594.611,1418.288,552.404,47.875,8.594,39
17,139,643.502,1594.103,1424.916,552.324,47.565,8.596,38
17,140,643.328,1594.905,1410.902,552.647,47.559,8.529,37
17,141,642.988,1587.888,1413.823,551.289,47.55,8.559,36
17,142,643.45,1587.17,1419.096,551.98,48.027,8.525,35
17,143,643.161,1591.171,1431.333,552.023,47.91,8.562,34
17,144,642.888,1585.227,1412.537,552.765,47.775,8.523,33
17,145,643.744,1588.448,1415.78,551.612,47.948,8.543,32
17,146,643.706,1587.161,1415.33,551.713,47.813,8.594,31
17,147,643.218,1586.348,1412.572,551.529,47.557,8.563,30
17,148,642.725,1593.131,1416.976,552.052,47.945,8.5,29
17,149,643.769,1589.158,1414.674,552.048,48.067,8.561,28
17,150,642.225,1593.038,1406.696,552.113,47.875,8.526,27
17,151,643.644,1594.972,1412.694,551.862,47.9,8.48,26
17,152,643.218,1597.555,1408.47,552.079,47.768,8.623,25
17,153,643.205,1590.314,1411.496,552.237,47.991,8.509,24
17,154,643.906,1593.388,1422.966,552.05,47.991,8.538,23
17,155,644.131,1592.84,1418.081,551.968,47.809,8.557,22
17,156,643.858,1589.709,1418.963,552.272,48.034,8.481,21
17,157,643.088,1587.055,1418.576,551.712,47.828,8.503,20
17,158,643.337,1588.094,1423.102,552.384,47.997,8.54,19
17,159,642.616,1590.83,1414.162,552.251,48.121,8.566,18
17,160,644.115,1590.462,1415.249,552.628,48.015,8.545,17
17,161,644.392,1595.119,1417.942,551.748,48.312,8.564,16
17,162,643.587,1595.586,1424.544,552.349,48.209,8.576,15
17,163,643.84,1590.027,1430.304,551.439,48.073,8.506,14
17,164,643.561,1590.742,1420.436,552.209,47.764,8.559,13
17,165,644.247,1587.851,1414.677,552.45,48.029,8.568,12
17,166,644.095,1589.998,1416.865,551.681,47.93,8.617,11
17,167,642.884,1588.471,1411.968,552.685,47.871,8.552,10
17,168,642.938,1592.273,1425.543,552.092,48.005,8.504,9
17,169,643.532,1593.984,1414.575,552.275,48.261,8.547,8
17,170,644.021,1593.032,1427.591,552.946,47.774,8.6,7
17,171,644.296,1589.664,1417.44,551.618,48.021,8.557,6
17,172,643.635,1596.973,1409.7,551.406,48.23,8.595,5
17,173,643.263,1595.935,1429.22,551.85,47.818,8.609,4
17,174,644.53,1590.228,1421.679,552.401,48.106,8.506,3
17,175,643.969,1589.933,1414.004,550.973,48.382,8.544,2
17,176,643.935,1596.24,1422.785,551.967,48.188,8.584,1
17,177,643.458,1590.603,1421.37,551.737,48.207,8.624,0
18,1,642.156,1581.76,1386.923,553.615,46.864,8.371,171
18,2,642.111,1585.349,1411.177,554.239,47.678,8.429,170
18,3,642.493,1583.585,1393.604,553.77,47.199,8.375,169
18,4,641.556,1586.699,1394.046,553.225,46.923,8.391,168
18,5,641.563,1584.132,1403.712,554.276,47.039,8.349,167
18,6,641.753,1587.681,1405.479,554.162,47.506,8.47,166
18,7,641.797,1591.02,1398.617,554.492,47.385,8.322,165
18,8,641.583,1580.205,1389.528,554.418,47.726,8.391,164
18,9,642.406,1591.046,1401.513,553.961,47.149,8.424,163
18,10,642.419,1586.973,1402.873,553.944,46.814,8.438,162
18,11,641.451,1587.623,1404.89,553.394,47.063,8.488,161
18,12,641.997,1580.285,1405.211,553.573,46.736,8.424,160
18,13,641.625,1586.472,1395.581,554.308,47.265,8.3,159
18,14,642.214,1584.05,1409.011,554.147,47.41,8.376,158
18,15,641.691,1585.129,1398.403,554.612,47.185,8.356,157
18,16,641.679,1589.116,1399.621,553.827,47.491,8.369,156
18,17,641.05,1581.868,1402.136,553.807,46.838,8.446,155
18,18,642.135,1586.861,1403.262,553.276,47.306,8.442,154
18,19,642.579,1588.215,1403.886,553.051,47.229,8.368,153
18,20,642.648,1589.878,1395.169,553.89,47.298,8.443,152
18,21,641.323,1576.545,1401.167,552.64,47.278,8.431,151
18,22,642.639,1582.921,1401.973,554.225,46.947,8.445,150
18,23,642.211,1583.018,1401.924,553.823,47.439,8.394,149
18,24,642.196,1582.985,1395.52,553.971,47.023,8.441,148
18,25,642.366,1582.438,1402.502,553.493,46.849,8.386,147
18,26,642.083,1587.615,1402.19,554.325,47.008,8.396,146
18,27,642.852,1577.835,1398.657,553.327,47.207,8.394,145
18,28,642.389,1586.613,1393.611,553.561,47.259,8.441,144
18,29,643.219,1588.434,1395.448,553.801,47.308,8.392,143
18,30,642.343,1576.57,1404.921,553.602,47.238,8.472,142
18,31,641.57,1586.78,1406.447,553.917,46.865,8.468,141
18,32,642.049,1583.612,1399.903,553.632,46.975,8.421,140
18,33,641.883,1588.44,1404.954,554.628,47.223,8.383,139
18,34,641.497,1594.564,1405.906,553.46,47.702,8.47,138
18,35,641.557,1582.812,1401.225,553.263,47.258,8.445,137
18,36,641.554,1587.034,1409.118,553.989,47.267,8.391,136
18,37,642.553,1581.19,1403.652,553.793,47.571,8.395,135
18,38,641.963,1580.967,1404.908,553.56,47.078,8.388,134
18,39,642.436,1581.56,1396.29,554.211,47.256,8.458,133
18,40,642.04,1586.005,1403.405,554.447,47.627,8.466,132
18,41,641.927,1582.1,1407.125,554.432,47.595,8.421,131
18,42,642.545,1589.068,1403.548,553.831,47.333,8.39,130
18,43,641.916,1583.319,1393.155,553.796,47.302,8.453,129
18,44,642.8,1591.462,1411.357,553.337,46.958,8.461,128
18,45,642.863,1592.428,1405.854,552.707,47.412,8.446,127
18,46,642.812,1591.963,1408.501,553.402,47.067,8.446,126
18,47,641.901,1592.186,1392.915,553.969,47.408,8.417,125
18,48,641.849,1578.08,1400.055,553.419,47.611,8.395,124
18,49,642.477,1581.2,1406.227,552.547,47.861,8.422,123
18,50,641.025,1583.54,1398.194,553.327,47.25,8.402,122
18,51,641.923,1581.818,1408.483,554.245,47.282,8.428,121
18,52,641.792,1586.78,1405.037,553.525,47.449,8.442,120
18,53,641.834,1591.312,1402.517,554.461,47.459,8.51,119
18,54,642.846,1587.492,1399.531,553.262,47.492,8.437,118
18,55,642.06,1589.96,1404.211,554.022,47.119,8.473,117
18,56,642.56,1591.462,1409.952,553.549,47.326,8.505,116
18,57,642.213,1589.711,1401.909,552.649,47.065,8.451,115
18,58,642.668,1588.399,1411.184,553.765,47.182,8.459,114
18,59,642.438,1584.506,1407.255,553.598,47.23,8.429,113
18,60,643.007,1592.378,1405.662,553.575,47.027,8.506,112
18,61,642.847,1589.909,1390.998,553.556,47.358,8.465,111
18,62,642.187,1586.021,1408.478,553.137,47.251,8.447,110
18,63,643.001,1590.229,1411.329,553.544,47.773,8.37,109
18,64,643.319,1595.65,1407.733,553.917,47.395,8.432,108
18,65,642.143,1586.895,1408.447,553.699,47.906,8.446,107
18,66,641.758,1593.717,1397.904,553.197,47.482,8.459,106
18,67,641.787,1584.202,1396.464,553.776,47.715,8.395,105
18,68,642.895,1590.96,1401.514,552.462,47.156,8.421,104
18,69,643.151,1586.814,1399.549,553.515,47.105,8.466,103
18,70,642.027,1584.007,1407.965,554.304,47.983,8.405,102
18,71,642.209,1589.449,1412.847,552.334,47.461,8.428,101
18,72,641.622,1582.089,1402.552,553.434,47.696,8.463,100
18,73,642.924,1587.595,1401.853,553.3,47.623,8.491,99
18,74,642.441,1583.823,1408.222,553.618,47.762,8.424,98
18,75,642.218,1590.616,1403.89,553.142,47.773,8.397,97
18,76,643.454,1585.193,1411.662,553.299,47.532,8.442,96
18,77,642.925,1586.306,1403.152,554.248,47.477,8.427,95
18,78,641.879,1595.211,1403.407,554.359,47.575,8.461,94
18,79,642.637,1596.665,1393.695,553.422,47.414,8.448,93
18,80,642.638,1586.79,1408.107,553.29,47.157,8.472,92
18,81,642.904,1585.74,1418.317,553.957,47.702,8.491,91
18,82,642.606,1592.528,1416.666,553.68,47.354,8.458,90
18,83,642.862,1591.368,1406.91,552.979,47.898,8.417,89
18,84,642.191,1582.763,1401.847,553.873,47.827,8.458,88
18,85,642.849,1588.085,1400.491,554.345,47.856,8.477,87
18,86,642.251,1587.282,1403.624,553.271,47.596,8.45,86
18,87,641.993,1596.766,1409.339,553.437,47.418,8.402,85
18,88,642.621,1587.001,1412.308,553.648,47.721,8.505,84
18,89,643.482,1589.909,1414.784,553.428,47.06,8.461,83
18,90,642.291,1589.332,1403.581,553.47,47.786,8.516,82
18,91,643.421,1581.759,1401.272,554.617,47.799,8.478,81
18,92,642.719,1588.293,1397.004,552.753,47.524,8.442,80
18,93,642.452,1598.813,1407.237,553.264,47.618,8.495,79
18,94,642.512,1593.624,1411.55,552.468,47.537,8.466,78
18,95,642.641,1590.732,1412.839,553.355,47.654,8.477,77
18,96,641.783,1591.864,1412.104,552.59,47.645,8.501,76
18,97,643.289,1590.853,1411.247,553.542,47.505,8.493,75
18,98,642.495,1593.312,1399.803,553.462,47.591,8.516,74
18,99,642.435,1589.29,1409.971,553.256,47.331,8.504,73
18,100,641.967,1586.318,1400.376,553.439,47.699,8.498,72
18,101,643.473,1587.786,1413.557,553.043,47.583,8.533,71
18,102,643.759,1587.384,1415.049,553.155,47.694,8.492,70
18,103,642.684,1574.831,1419.404,552.633,47.557,8.475,69
18,104,642.494,1590.193,1410.078,552.607,47.66,8.483,68
18,105,643.276,1583.931,1405.661,553.313,47.469,8.45,67
18,106,642.605,1588.95,1410.061,552.831,47.378,8.518,66
18,107,643.48,1581.774,1401.473,553.422,48.034,8.403,65
18,108,643.263,1596.03,1405.772,553.695,47.603,8.502,64
18,109,642.584,1593.544,1416.105,553.752,48.014,8.49,63
18,110,644.319,1595.006,1414.495,552.376,47.278,8.434,62
18,111,642.513,1595.175,1414.328,552.553,47.633,8.483,61
18,112,643.306,1586.214,1413.658,552.994,47.461,8.558,60
18,113,642.826,1585.822,1416.832,552.856,47.781,8.448,59
18,114,643.337,1598.546,1404.294,552.99,47.489,8.605,58
18,115,643.542,1591.049,1404.66,552.304,47.879,8.444,57
18,116,642.398,1590.02,1412.985,552.972,47.589,8.536,56
18,117,642.622,1592.556,1413.627,553.066,48.0,8.483,55
18,118,642.725,1583.361,1400.387,552.662,47.685,8.459,54
18,119,642.644,1596.273,1417.916,552.103,47.607,8.52,53
18,120,642.767,1587.01,1410.791,553.263,48.02,8.475,52
18,121,643.269,1590.285,1406.932,552.553,47.415,8.553,51
18,122,643.774,1588.734,1409.248,553.213,48.042,8.463,50
18,123,643.022,1590.207,1408.68,552.863,47.569,8.487,49
18,124,643.056,1584.553,1401.128,553.112,47.566,8.596,48
18,125,644.003,1588.55,1427.664,553.106,47.596,8.408,47
18,126,643.438,1590.768,1416.382,552.506,47.478,8.496,46
18,127,643.46,1589.293,1411.796,551.844,47.794,8.47,45
18,128,643.569,1587.841,1412.349,553.67,47.701,8.498,44
18,129,643.433,1583.705,1421.794,553.068,47.916,8.382,43
18,130,643.066,1585.822,1421.201,553.081,47.888,8.47,42
18,131,643.869,1589.933,1425.455,552.67,47.925,8.501,41
